time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-09-30T11:04:05.960Z,35.9231667,-120.4711667,5.724,0.25,md,7,123,0.03604,0.04,nc,nc21401822,2017-01-08T23:54:36.539Z,"4 km NW of Parkfield, California",earthquake,0.66,2.62,,1,automatic,nc,nc
2004-09-30T10:56:56.410Z,35.9665,-120.5165,2.818,0.64,md,7,115,0.01351,0.03,nc,nc21401792,2017-01-08T23:54:32.930Z,"10 km NW of Parkfield, California",earthquake,0.54,1.18,0.1,2,automatic,nc,nc
2004-09-30T10:50:22.230Z,35.9258333,-120.4746667,4.78,1,md,9,115,0.03333,0.03,nc,nc21401786,2017-01-08T23:54:25.857Z,"4 km NW of Parkfield, California",earthquake,0.45,1.68,0.07,3,automatic,nc,nc
2004-09-30T10:36:38.500Z,35.9156667,-120.4646667,4.884,1.08,md,17,80,0.01892,0.05,nc,nc21401781,2017-01-08T23:54:18.578Z,"3 km WNW of Parkfield, California",earthquake,0.31,0.73,,1,reviewed,nc,nc
2004-09-30T10:34:44.090Z,35.97,-120.5306667,4.793,0.65,md,9,119,0.01712,0.03,nc,nc21401780,2017-01-08T23:54:14.835Z,"11 km NW of Parkfield, California",earthquake,0.48,1.2,0.1,2,automatic,nc,nc
2004-09-30T10:16:38.460Z,35.8098333,-120.352,5.412,1.14,md,8,108,0.02072,0.03,nc,nc21401775,2017-01-08T23:54:07.568Z,"12 km SE of Parkfield, California",earthquake,0.68,0.79,0.4,5,automatic,nc,nc
2004-09-30T10:06:30.360Z,35.9451667,-120.4925,7.169,0.74,md,6,136,0.01171,0.02,nc,nc30500907,2017-01-08T23:54:00.619Z,"7 km NW of Parkfield, California",earthquake,1.04,2.6,,1,automatic,nc,nc
2004-09-30T10:05:06.780Z,35.8635,-120.4135,2.703,1.08,md,6,212,0.02072,0.01,nc,nc21401770,2017-01-08T23:53:56.949Z,"4 km SSE of Parkfield, California",earthquake,0.75,1.05,,1,automatic,nc,nc
2004-09-30T09:53:12.580Z,35.9388333,-120.4906667,5.533,1.44,md,18,102,0.01802,0.04,nc,nc30500906,2017-01-08T23:53:53.433Z,"6 km NW of Parkfield, California",earthquake,0.25,0.35,0.16,10,automatic,nc,nc
2004-09-30T09:52:26.180Z,35.884,-120.4321667,4.661,0.98,md,12,95,0.02523,0.05,nc,nc21401767,2017-01-08T23:53:49.601Z,"1 km S of Parkfield, California",earthquake,0.58,1.51,0.1,5,automatic,nc,nc
2004-09-30T09:51:13.080Z,35.9148333,-120.4658333,4.627,1.07,md,10,79,0.03694,0.05,nc,nc30500905,2017-01-08T23:53:46.125Z,"3 km WNW of Parkfield, California",earthquake,0.39,1.11,0.06,6,automatic,nc,nc
2004-09-30T09:51:00.340Z,35.923,-120.4745,2.89,1.06,md,11,120,0.03333,0.05,nc,nc21401765,2017-01-08T23:53:42.783Z,"4 km NW of Parkfield, California",earthquake,0.38,1.21,0.05,4,automatic,nc,nc
2004-09-30T09:37:02.780Z,35.9378333,-120.4846667,5.16,1.74,md,22,58,0.02072,0.06,nc,nc30500879,2017-01-08T23:53:35.862Z,"6 km NW of Parkfield, California",earthquake,0.2,0.27,0.07,12,automatic,nc,nc
2004-09-30T09:36:28.560Z,35.8851667,-120.4265,6.17,1.09,md,10,103,0.02072,0.04,nc,nc30500878,2017-01-08T23:53:31.925Z,"1 km SSE of Parkfield, California",earthquake,0.97,2.59,0.04,5,automatic,nc,nc
2004-09-30T09:35:51.840Z,35.883,-120.44,1.95,1.09,md,11,85,0.03153,0.08,nc,nc30500877,2017-01-08T23:53:28.566Z,"1 km SSW of Parkfield, California",earthquake,0.37,1.98,0.03,5,automatic,nc,nc
2004-09-30T09:28:16.340Z,35.9596667,-120.5123333,8.302,1.59,md,20,105,0.01171,0.06,nc,nc21401118,2017-01-08T23:53:17.590Z,"9 km NW of Parkfield, California",earthquake,0.33,0.29,0.14,10,automatic,nc,nc
2004-09-30T09:23:00.490Z,35.9355,-120.4841667,5.564,0.25,md,5,167,0.02342,0.01,nc,nc30506456,2017-01-08T23:53:14.008Z,"6 km NW of Parkfield, California",earthquake,1.01,2.37,,1,automatic,nc,nc
2004-09-30T09:11:03.860Z,35.9578333,-120.5101667,8.232,2.24,md,36,57,0.00991,0.04,nc,nc30500876,2017-01-08T23:52:59.360Z,"9 km NW of Parkfield, California",earthquake,0.15,0.2,0.11,32,automatic,nc,nc
2004-09-30T09:09:37.670Z,35.9486667,-120.5046667,4.817,1.2,md,11,67,0.009009,0.04,nc,nc30500875,2017-01-08T23:52:53.818Z,"8 km NW of Parkfield, California",earthquake,0.45,0.5,0.09,5,automatic,nc,nc
2004-09-30T09:09:27.370Z,35.9538333,-120.5055,5.656,1.05,md,7,127,0.008108,0.04,nc,nc30500874,2017-01-08T23:52:50.140Z,"8 km NW of Parkfield, California",earthquake,0.88,2.04,0.01,2,automatic,nc,nc
2004-09-30T09:09:02.530Z,35.9636667,-120.5141667,2.298,0.64,md,8,110,0.01622,0.04,nc,nc21401114,2017-01-08T23:52:46.860Z,"10 km NW of Parkfield, California",earthquake,0.36,0.84,0.1,2,automatic,nc,nc
2004-09-30T09:07:44.210Z,35.9281667,-120.4765,4.76,0.92,md,13,102,0.03153,0.03,nc,nc21401113,2017-01-08T23:52:40.288Z,"5 km NW of Parkfield, California",earthquake,0.3,1.01,,1,reviewed,nc,nc
2004-09-30T09:05:48.960Z,35.9465,-120.4968333,6.234,1.06,md,7,94,0.00991,0.02,nc,nc21401112,2017-01-08T23:52:36.817Z,"7 km NW of Parkfield, California",earthquake,0.59,2.14,,1,automatic,nc,nc
2004-09-30T08:47:56.870Z,35.9291667,-120.48,6.016,0.4,md,7,103,0.02793,0.02,nc,nc30506457,2017-01-08T23:52:29.900Z,"5 km NW of Parkfield, California",earthquake,0.93,2.13,0.15,2,automatic,nc,nc
2004-09-30T08:41:26.840Z,35.8496667,-120.3973333,5.402,1.06,md,24,65,0.01351,0.04,nc,nc30228332,2017-01-08T23:52:13.929Z,"6 km SSE of Parkfield, California",earthquake,0.28,0.42,0.05,5,reviewed,nc,nc
2004-09-30T08:20:35.190Z,35.8796667,-120.4306667,4.96,2.69,md,40,43,0.02342,0.05,nc,nc21401131,2017-01-08T23:52:02.680Z,"2 km S of Parkfield, California",earthquake,0.15,0.28,0.07,42,automatic,nc,nc
2004-09-30T08:12:30.450Z,35.9628333,-120.5146667,1.858,1.24,md,10,108,0.01441,0.03,nc,nc21401161,2017-01-08T23:51:53.826Z,"10 km NW of Parkfield, California",earthquake,0.27,0.51,0.08,4,automatic,nc,nc
2004-09-30T08:07:39.650Z,35.7985,-120.3505,8.328,1.45,md,33,65,0.03243,0.04,nc,nc21401154,2017-01-08T23:51:41.230Z,"13 km SSE of Parkfield, California",earthquake,0.2,0.37,0.15,13,reviewed,nc,nc
2004-09-30T08:00:12.240Z,35.9586667,-120.5145,4.412,0.92,md,16,97,0.01351,0.04,nc,nc21401151,2017-01-08T23:51:28.888Z,"9 km NW of Parkfield, California",earthquake,0.29,0.51,,1,reviewed,nc,nc
2004-09-30T07:39:22.460Z,35.836,-120.378,5.275,1.13,md,9,126,0.01712,0.02,nc,nc21402382,2017-01-08T23:51:17.829Z,"8 km SE of Parkfield, California",earthquake,0.64,0.96,0.34,5,automatic,nc,nc
2004-09-30T07:33:19.990Z,35.949,-120.5051667,4.887,1.12,md,10,66,0.009009,0.04,nc,nc21402376,2017-01-08T23:51:14.281Z,"8 km NW of Parkfield, California",earthquake,0.44,0.95,0.17,3,automatic,nc,nc
2004-09-30T07:18:10.060Z,35.922,-120.4753333,6.567,0.86,md,7,206,0.03333,0.03,nc,nc21402292,2017-01-08T23:51:07.271Z,"4 km WNW of Parkfield, California",earthquake,0.9,2.53,0.11,2,automatic,nc,nc
2004-09-30T07:10:42.760Z,35.9638333,-120.5246667,10.574,0.76,md,7,213,0.02252,0.01,nc,nc21402286,2017-01-08T23:51:03.606Z,"Central California",earthquake,1.42,3.72,,1,automatic,nc,nc
2004-09-30T07:09:18.540Z,35.921,-120.4733333,4.53,0.75,md,12,124,0.03514,0.04,nc,nc21402285,2017-01-08T23:50:59.593Z,"4 km WNW of Parkfield, CA",earthquake,0.38,1.09,0.17,5,automatic,nc,nc
2004-09-30T07:06:57.880Z,35.8913333,-120.4393333,5.999,0.64,md,9,111,0.03243,0.06,nc,nc21402284,2017-01-08T23:50:55.894Z,"1 km SSW of Parkfield, California",earthquake,0.75,2.31,0.07,4,automatic,nc,nc
2004-09-30T06:50:12.070Z,35.9656667,-120.5225,3.618,0.4,md,7,95,0.01622,0.03,nc,nc21402281,2017-01-08T23:50:52.252Z,"10 km NW of Parkfield, California",earthquake,0.52,1.54,0.15,2,automatic,nc,nc
2004-09-30T06:38:28.030Z,35.9358333,-120.485,4.903,0.92,md,17,108,0.02252,0.04,nc,nc21401127,2017-01-08T23:50:30.763Z,"6 km NW of Parkfield, California",earthquake,0.34,0.56,,1,reviewed,nc,nc
2004-09-30T06:34:38.260Z,35.9625,-120.5165,2.842,1.34,md,25,96,0.01622,0.07,nc,nc21401125,2017-01-08T23:50:25.830Z,"10 km NW of Parkfield, California",earthquake,0.24,0.38,0.03,2,reviewed,nc,nc
2004-09-30T06:27:40.440Z,35.8026667,-120.3556667,9.228,1.54,md,41,42,0.02793,0.04,nc,nc21401122,2017-01-08T23:50:16.300Z,"12 km SSE of Parkfield, California",earthquake,0.18,0.31,0.15,20,reviewed,nc,nc
2004-09-30T06:23:35.180Z,35.8753333,-120.4251667,4.832,1.19,md,24,67,0.01982,0.04,nc,nc21401121,2017-01-08T23:50:06.985Z,"2 km SSE of Parkfield, California",earthquake,0.25,0.53,0.09,5,reviewed,nc,nc
2004-09-30T06:18:29.020Z,35.9236667,-120.4706667,6.863,0.4,md,6,126,0.03604,0.01,nc,nc21401167,2017-01-08T23:49:59.855Z,"4 km NW of Parkfield, California",earthquake,0.74,2.73,0.14,2,automatic,nc,nc
2004-09-30T06:11:08.860Z,35.7686667,-120.3078333,2.319,1.38,md,23,85,0.05946,0.05,nc,nc21401104,2017-01-08T23:49:42.567Z,"13 km NNE of Shandon, California",earthquake,0.26,1.12,0.12,3,reviewed,nc,nc
2004-09-30T06:08:15.220Z,35.8988333,-120.4458333,5.45,0.66,md,5,197,0.04144,0.02,nc,nc21401102,2017-01-08T23:49:38.764Z,"1 km W of Parkfield, California",earthquake,0.94,2.66,,1,automatic,nc,nc
2004-09-30T06:01:58.200Z,35.8153333,-120.367,8.578,1.2,md,22,84,0.01892,0.05,nc,nc21401098,2017-01-08T23:49:34.991Z,"11 km SSE of Parkfield, California",earthquake,0.28,0.43,0.21,2,reviewed,nc,nc
2004-09-30T05:58:35.250Z,35.8913333,-120.4385,9.08,1.41,md,18,98,0.03153,0.06,nc,nc21401097,2017-01-08T23:49:31.224Z,"1 km SSW of Parkfield, California",earthquake,0.42,0.77,0.12,9,automatic,nc,nc
2004-09-30T05:45:12.360Z,35.8361667,-120.3836667,4.753,1.33,md,27,55,0.01261,0.04,nc,nc21401089,2017-01-08T23:49:14.459Z,"8 km SSE of Parkfield, California",earthquake,0.16,0.24,0.13,6,reviewed,nc,nc
2004-09-30T05:36:37.500Z,35.9645,-120.516,4.468,0.64,md,7,109,0.01532,0.02,nc,nc21401085,2017-01-08T23:49:10.757Z,"10 km NW of Parkfield, California",earthquake,0.63,1.54,0.1,2,automatic,nc,nc
2004-09-30T05:20:54.820Z,35.8821667,-120.4281667,5.248,1.12,md,13,126,0.02162,0.04,nc,nc30229715,2017-01-08T23:48:39.481Z,"1 km SSE of Parkfield, California",earthquake,0.42,0.66,0.14,2,reviewed,nc,nc
2004-09-30T05:15:03.270Z,35.9336667,-120.484,4.26,1.11,md,18,105,0.02342,0.04,nc,nc21401071,2017-01-08T23:48:35.877Z,"5 km NW of Parkfield, California",earthquake,0.28,0.56,0.1,3,reviewed,nc,nc
2004-09-30T05:10:07.120Z,35.9233333,-120.4721667,4.53,0.76,md,8,123,0.03514,0.03,nc,nc30500888,2017-01-08T23:48:32.360Z,"4 km NW of Parkfield, California",earthquake,0.58,1.7,0.22,2,automatic,nc,nc
2004-09-30T05:09:41.040Z,35.8751667,-120.4196667,5.209,0.62,md,7,90,0.01622,0.01,nc,nc21401223,2017-01-08T23:48:28.727Z,"2 km SSE of Parkfield, California",earthquake,0.45,1.27,0.04,2,automatic,nc,nc
2004-09-30T05:02:27.160Z,35.9555,-120.5048333,9.272,3.48,ml,64,34,0.005405,0.05,nc,nc21401221,2017-01-08T23:48:20.010Z,"8 km NW of Parkfield, California",earthquake,0.14,0.21,,12,reviewed,nc,nc
2004-09-30T05:00:09.650Z,35.9363333,-120.4886667,6.464,0.74,md,7,102,0.02072,0.02,nc,nc21402171,2017-01-08T23:48:13.046Z,"6 km NW of Parkfield, California",earthquake,0.61,2.19,,1,automatic,nc,nc
2004-09-30T04:48:29.550Z,35.8106667,-120.3586667,6.548,1.02,md,11,85,0.02072,0.02,nc,nc21402160,2017-01-08T23:48:09.602Z,"11 km SE of Parkfield, California",earthquake,0.33,0.69,,1,reviewed,nc,nc
2004-09-30T04:40:17.140Z,35.8821667,-120.4293333,4.89,1.73,md,20,79,0.02252,0.05,nc,nc21402159,2017-01-08T23:48:06.191Z,"1 km S of Parkfield, California",earthquake,0.32,0.59,0.18,12,automatic,nc,nc
2004-09-30T04:33:01.240Z,35.9266667,-120.4803333,3.45,1.3,md,14,107,0.02793,0.06,nc,nc30500935,2017-01-08T23:47:48.586Z,"5 km NW of Parkfield, California",earthquake,0.35,0.72,0.2,6,automatic,nc,nc
2004-09-30T04:32:15.550Z,35.9265,-120.4795,2.947,1.47,md,11,109,0.02883,0.06,nc,nc21402322,2017-01-08T23:47:45.046Z,"5 km NW of Parkfield, California",earthquake,0.38,1,0.07,4,automatic,nc,nc
2004-09-30T04:14:31.950Z,35.7873333,-120.3433333,10.022,2.15,md,36,40,0.04414,0.04,nc,nc21402308,2017-01-08T23:47:36.730Z,"14 km SSE of Parkfield, California",earthquake,0.19,0.36,0.09,29,automatic,nc,nc
2004-09-30T04:03:26.600Z,35.788,-120.3418333,10.032,2.04,md,36,40,0.04414,0.05,nc,nc30500936,2017-01-08T23:47:26.520Z,"14 km SSE of Parkfield, California",earthquake,0.2,0.39,0.1,25,automatic,nc,nc
2004-09-30T03:54:54.760Z,35.9233333,-120.474,4.48,0.98,md,9,224,0.03423,0.01,nc,nc21402359,2017-01-08T23:47:17.421Z,"4 km NW of Parkfield, California",earthquake,0.59,0.75,0.1,6,automatic,nc,nc
2004-09-30T03:53:06.950Z,35.9376667,-120.4876667,5.529,0.64,md,8,107,0.01982,0.03,nc,nc21402490,2017-01-08T23:47:13.901Z,"6 km NW of Parkfield, California",earthquake,0.53,1.85,0.1,2,automatic,nc,nc
2004-09-30T03:48:45.140Z,35.9311667,-120.481,4.8,0.69,md,9,103,0.02793,0.03,nc,nc21402489,2017-01-08T23:47:10.623Z,"5 km NW of Parkfield, California",earthquake,0.43,1.47,0.13,3,automatic,nc,nc
2004-09-30T03:39:08.180Z,35.9243333,-120.4721667,4.9,0.7,md,9,121,0.03514,0.04,nc,nc21402483,2017-01-08T23:47:07.245Z,"4 km NW of Parkfield, California",earthquake,0.57,1.78,0.13,3,automatic,nc,nc
2004-09-30T03:34:04.510Z,35.8868333,-120.4305,6.121,0.91,md,10,102,0.02432,0.06,nc,nc21402482,2017-01-08T23:47:03.676Z,"1 km S of Parkfield, California",earthquake,0.85,2.44,0.14,4,automatic,nc,nc
2004-09-30T03:31:16.620Z,35.9183333,-120.4715,5.606,0.65,md,8,131,0.03694,0.04,nc,nc21402481,2017-01-08T23:47:00.332Z,"4 km WNW of Parkfield, California",earthquake,0.66,2.19,0.11,2,automatic,nc,nc
2004-09-30T03:27:47.740Z,35.9261667,-120.4753333,4.2,1.05,md,11,114,0.03243,0.02,nc,nc21402345,2017-01-08T23:46:53.233Z,"4 km NW of Parkfield, California",earthquake,0.36,0.85,0.18,5,automatic,nc,nc
2004-09-30T03:24:22.080Z,35.8575,-120.4025,4.862,1.64,md,44,55,0.02162,0.04,nc,nc21401095,2017-01-08T23:46:48.070Z,"5 km SSE of Parkfield, California",earthquake,0.13,0.22,0.16,18,reviewed,nc,nc
2004-09-30T03:08:50.440Z,35.9226667,-120.4728333,2.29,1.25,md,10,122,0.03514,0.04,nc,nc21402476,2017-01-08T23:46:04.550Z,"4 km NW of Parkfield, California",earthquake,0.35,1.67,0.22,4,automatic,nc,nc
2004-09-30T03:05:44.550Z,35.9245,-120.4725,4.794,1.52,md,29,55,0.01802,0.06,nc,nc21402190,2017-01-08T23:45:55.920Z,"4 km NW of Parkfield, California",earthquake,0.25,0.33,0.08,13,reviewed,nc,nc
2004-09-30T03:00:48.960Z,35.8851667,-120.4263333,3.552,1.18,md,7,103,0.02072,0.03,nc,nc21400974,2017-01-08T23:45:49.949Z,"1 km SSE of Parkfield, California",earthquake,0.61,1.55,0.24,3,automatic,nc,nc
2004-09-30T02:55:09.330Z,35.9321667,-120.4825,5.364,1.2,md,19,104,0.02162,0.06,nc,nc30229714,2017-01-08T23:45:46.467Z,"5 km NW of Parkfield, California",earthquake,0.33,0.53,0.07,5,reviewed,nc,nc
2004-09-30T02:52:53.980Z,35.9455,-120.503,5.964,0.66,md,6,118,0.01802,0.06,nc,nc30500867,2017-01-08T23:45:42.871Z,"8 km NW of Parkfield, California",earthquake,0.78,2.34,0.1,2,automatic,nc,nc
2004-09-30T02:52:32.730Z,35.928,-120.4406667,0.938,0.91,md,7,173,0.01351,0.13,nc,nc30500866,2017-01-08T23:45:39.159Z,"3 km NNW of Parkfield, California",earthquake,3,3.36,0.18,5,automatic,nc,nc
2004-09-30T02:52:14.290Z,35.9241667,-120.4718333,4.63,0.7,md,10,122,0.03514,0.04,nc,nc21400966,2017-01-08T23:45:35.803Z,"4 km NW of Parkfield, California",earthquake,0.4,1.23,0.07,4,automatic,nc,nc
2004-09-30T02:35:21.870Z,35.888,-120.4311667,4.466,1.21,md,25,104,0.02523,0.05,nc,nc21400949,2017-01-08T23:45:27.820Z,"1 km S of Parkfield, California",earthquake,0.24,0.44,0.11,7,reviewed,nc,nc
2004-09-30T02:23:40.030Z,35.8155,-120.3648333,6.738,1.39,md,26,77,0.01802,0.04,nc,nc21400943,2017-01-08T23:45:15.420Z,"11 km SSE of Parkfield, California",earthquake,0.23,0.42,0.08,8,reviewed,nc,nc
2004-09-30T02:20:31.040Z,35.792,-120.3425,7.644,0.96,md,6,119,0.03964,0.01,nc,nc30500865,2017-01-08T23:45:07.883Z,"14 km SE of Parkfield, California",earthquake,0.75,1.2,0.24,5,automatic,nc,nc
2004-09-30T02:20:08.400Z,35.7926667,-120.3448333,9.072,1.58,md,17,67,0.03874,0.02,nc,nc30500864,2017-01-08T23:45:04.422Z,"14 km SSE of Parkfield, California",earthquake,0.23,0.54,0.16,13,automatic,nc,nc
2004-09-30T02:18:58.940Z,35.894,-120.4335,4.884,1.44,md,10,164,0.02883,0.03,nc,nc21400941,2017-01-08T23:45:00.473Z,"0 km S of Parkfield, California",earthquake,0.44,0.71,0.11,7,automatic,nc,nc
2004-09-30T02:09:47.500Z,35.9458333,-120.4943333,10.787,1.36,md,33,103,0.01081,0.06,nc,nc21400938,2017-01-08T23:44:55.670Z,"7 km NW of Parkfield, California",earthquake,0.22,0.31,0.09,9,reviewed,nc,nc
2004-09-30T01:59:39.470Z,35.9248333,-120.4733333,3.994,1.17,md,21,97,0.01802,0.07,nc,nc21400939,2017-01-08T23:44:31.975Z,"4 km NW of Parkfield, California",earthquake,0.3,0.51,0.03,4,reviewed,nc,nc
2004-09-30T01:57:50.060Z,35.7833333,-120.3236667,3.062,1.59,md,25,79,0.05315,0.06,nc,nc21400936,2017-01-08T23:44:26.920Z,"14 km NNE of Shandon, California",earthquake,0.23,0.78,0.15,7,reviewed,nc,nc
2004-09-30T01:44:03.690Z,35.9331667,-120.48,4.321,1.07,md,10,122,0.02793,0.02,nc,nc21400925,2017-01-08T23:44:13.431Z,"5 km NW of Parkfield, California",earthquake,0.41,0.7,0.15,2,reviewed,nc,nc
2004-09-30T01:33:21.500Z,35.9365,-120.482,4.463,1.15,md,14,126,0.02432,0.02,nc,nc21400915,2017-01-08T23:44:05.797Z,"6 km NW of Parkfield, California",earthquake,0.31,0.53,0.05,5,reviewed,nc,nc
2004-09-30T01:30:19.960Z,35.9256667,-120.471,4.659,1.63,md,16,70,0.03604,0.04,nc,nc30506451,2017-01-08T23:43:55.870Z,"4 km NW of Parkfield, California",earthquake,0.3,0.39,0.06,10,automatic,nc,nc
2004-09-30T01:10:13.030Z,35.9303333,-120.4778333,4.944,1.29,md,26,106,0.02072,0.04,nc,nc21400902,2017-01-08T23:43:48.486Z,"5 km NW of Parkfield, California",earthquake,0.23,0.38,0.11,10,reviewed,nc,nc
2004-09-30T01:08:49.420Z,35.7943333,-120.3478333,8.065,0.9,md,8,97,0.03694,0.01,nc,nc21400899,2017-01-08T23:43:44.409Z,"13 km SSE of Parkfield, California",earthquake,0.93,1.69,0.22,6,automatic,nc,nc
2004-09-30T00:53:47.420Z,35.9093333,-120.454,5.854,2.79,md,59,41,0.02703,0.06,nc,nc21400895,2017-01-08T23:43:28.670Z,"2 km WNW of Parkfield, California",earthquake,0.13,0.18,0.06,63,reviewed,nc,nc
2004-09-30T00:45:11.590Z,35.9261667,-120.4786667,3.27,1.03,md,11,110,0.02973,0.06,nc,nc30500860,2017-01-08T23:43:18.408Z,"5 km NW of Parkfield, California",earthquake,0.38,1.02,0.17,4,automatic,nc,nc
2004-09-30T00:34:41.770Z,35.9288333,-120.4758333,4.594,1.43,md,28,104,0.02072,0.05,nc,nc21400875,2017-01-08T23:43:06.080Z,"5 km NW of Parkfield, California",earthquake,0.25,0.31,0.16,11,reviewed,nc,nc
2004-09-30T00:04:07.800Z,35.8135,-120.3511667,4.99,1.05,md,7,110,0.01712,0.02,nc,nc21400844,2017-01-08T23:42:50.381Z,"12 km SE of Parkfield, California",earthquake,0.6,0.72,0.26,6,automatic,nc,nc
2004-09-29T23:57:15.630Z,35.9321667,-120.4848333,5.099,0.4,md,7,175,0.02432,0.03,nc,nc21400837,2017-01-08T23:42:32.762Z,"5 km NW of Parkfield, California",earthquake,0.67,1.9,0.15,2,automatic,nc,nc
2004-09-29T23:51:24.550Z,35.9356667,-120.4846667,8.74,1.16,md,19,108,0.02252,0.06,nc,nc21401443,2017-01-08T23:42:21.952Z,"6 km NW of Parkfield, California",earthquake,0.38,0.55,0.12,4,reviewed,nc,nc
2004-09-29T22:53:29.800Z,35.9388333,-120.4836667,5.203,1.21,md,20,127,0.02162,0.04,nc,nc21400810,2017-01-08T23:41:54.261Z,"6 km NW of Parkfield, California",earthquake,0.24,0.3,0.13,7,reviewed,nc,nc
2004-09-29T22:50:32.070Z,35.9576667,-120.5173333,7.841,1.06,md,5,204,0.02703,0.01,nc,nc21400804,2017-01-08T23:41:50.826Z,"9 km NW of Parkfield, California",earthquake,1.08,1.82,,1,reviewed,nc,nc
2004-09-29T22:42:16.730Z,35.8761667,-120.4268333,5.007,1.41,md,19,87,0.02162,0.02,nc,nc21400797,2017-01-08T23:41:43.977Z,"2 km SSE of Parkfield, California",earthquake,0.26,0.42,0.08,10,reviewed,nc,nc
2004-09-29T22:40:29.440Z,35.9561667,-120.4998333,5.07,0.92,md,5,128,0.0009009,0.03,nc,nc21400793,2017-01-08T23:41:40.253Z,"8 km NW of Parkfield, California",earthquake,2.25,2.12,,1,reviewed,nc,nc
2004-09-29T22:17:36.370Z,35.8551667,-120.3975,3.776,1.28,md,9,63,0.01892,0.01,nc,nc21400776,2017-01-08T23:41:23.214Z,"5 km SSE of Parkfield, California",earthquake,0.37,0.57,0.02,2,reviewed,nc,nc
2004-09-29T22:08:25.810Z,35.8856667,-120.4291667,4.782,0.69,md,5,167,0.02252,0.01,nc,nc21400773,2017-01-08T23:41:16.388Z,"1 km SSE of Parkfield, California",earthquake,1.04,2.21,0.06,4,automatic,nc,nc
2004-09-29T22:03:35.960Z,35.9255,-120.4718333,4.579,1.96,md,20,61,0.03514,0.04,nc,nc30500900,2017-01-08T23:41:12.477Z,"4 km NW of Parkfield, California",earthquake,0.24,0.38,0.07,15,automatic,nc,nc
2004-09-29T22:03:16.370Z,35.8751667,-120.4305,3.739,1.22,md,7,124,0.02432,0.01,nc,nc21401391,2017-01-08T23:41:08.672Z,"2 km S of Parkfield, California",earthquake,0.91,2.27,0.14,6,automatic,nc,nc
2004-09-29T22:00:48.070Z,35.9731667,-120.5361667,4.504,1.02,md,16,69,0.01892,0.06,nc,nc30228286,2017-01-08T23:41:05.364Z,"12 km NW of Parkfield, California",earthquake,0.34,0.57,0.1,2,reviewed,nc,nc
2004-09-29T22:00:20.410Z,35.9315,-120.4786667,5.54,0.92,md,18,107,0.02883,0.04,nc,nc21400772,2017-01-08T23:41:01.721Z,"5 km NW of Parkfield, California",earthquake,0.31,0.53,,1,reviewed,nc,nc
2004-09-29T21:56:59.030Z,35.8595,-120.4036667,4.305,1.26,md,7,87,0.02252,0,nc,nc21401389,2017-01-08T23:40:58.325Z,"5 km SSE of Parkfield, California",earthquake,0.49,0.74,0.24,5,automatic,nc,nc
2004-09-29T21:55:42.400Z,35.8053333,-120.346,4.378,1.06,md,15,91,0.02613,0.04,nc,nc21401388,2017-01-08T23:40:54.940Z,"13 km SE of Parkfield, California",earthquake,0.31,0.61,0.07,2,reviewed,nc,nc
2004-09-29T21:51:31.240Z,35.8775,-120.4258333,4.727,1.43,md,15,131,0.01982,0.03,nc,nc21400768,2017-01-08T23:40:51.379Z,"2 km SSE of Parkfield, California",earthquake,0.35,0.52,0.21,12,automatic,nc,nc
2004-09-29T21:42:55.440Z,35.9258333,-120.4711667,8.47,1.82,md,33,99,0.03514,0.05,nc,nc21401386,2017-01-08T23:40:31.370Z,"4 km NW of Parkfield, California",earthquake,0.22,0.3,0.17,20,reviewed,nc,nc
2004-09-29T21:38:26.220Z,35.8555,-120.4043333,8.242,1.4,md,28,71,0.01982,0.04,nc,nc21403690,2017-01-08T23:40:21.120Z,"5 km SSE of Parkfield, California",earthquake,0.3,0.4,0.09,13,reviewed,nc,nc
2004-09-29T21:26:27.480Z,35.9276667,-120.4825,4.306,1.12,md,12,119,0.02613,0.06,nc,nc30500817,2017-01-08T23:40:15.945Z,"5 km NW of Parkfield, California",earthquake,0.38,0.7,0.12,4,automatic,nc,nc
2004-09-29T21:25:56.410Z,35.8801667,-120.4285,4.833,1.14,md,11,120,0.02162,0.05,nc,nc30500816,2017-01-08T23:40:12.300Z,"2 km S of Parkfield, California",earthquake,0.74,1.63,0.17,7,automatic,nc,nc
2004-09-29T21:24:54.720Z,35.9281667,-120.4821667,4.096,1.11,md,9,118,0.02703,0.06,nc,nc21400761,2017-01-08T23:40:08.497Z,"5 km NW of Parkfield, California",earthquake,0.46,1.02,0.18,3,automatic,nc,nc
2004-09-29T21:17:24.040Z,35.8383333,-120.3866667,5.108,1.05,md,13,93,0.00991,0.03,nc,nc21401378,2017-01-08T23:40:04.765Z,"7 km SSE of Parkfield, California",earthquake,0.39,0.64,0.28,7,automatic,nc,nc
2004-09-29T21:13:08.030Z,35.8796667,-120.4286667,4.776,1.43,md,28,65,0.02252,0.05,nc,nc21400762,2017-01-08T23:39:59.830Z,"2 km S of Parkfield, California",earthquake,0.24,0.44,0.11,11,reviewed,nc,nc
2004-09-29T20:59:53.620Z,35.941,-120.4906667,9.557,1.69,md,31,61,0.01622,0.06,nc,nc21400755,2017-01-08T23:39:49.640Z,"6 km NW of Parkfield, California",earthquake,0.23,0.38,0.06,18,reviewed,nc,nc
